torneo,anno,tipo,sezione,turni,rango,nome,fed,rating,punti,performance,gio,nato,std,eta
138146,2014,blitz,open,,106,Taleb Moussa,UAE,2295.0,8.0,,moussa taleb,1978.0,2406.0,36.0
138146,2014,blitz,open,,107,Alhuwar Jasem,UAE,2277.0,8.0,,alhuwar jasem,1979.0,2272.0,35.0
138146,2014,blitz,open,,108,Tissir Mohamed,MAR,2385.0,7.5,,mohamed tissir,1976.0,2300.0,38.0
138146,2014,blitz,open,,109,Suhail Abdurahim,UAE,2201.0,7.5,,abdurahim suhail,1971.0,2239.0,43.0
138146,2014,blitz,open,,110,Al-Hajiri Bader,KUW,2076.0,7.0,,al-hajiri bader,1968.0,2033.0,46.0
138146,2014,blitz,open,,111,Alahakoon Isuru,SRI,2135.0,7.0,,alahakoon isuru,1987.0,2046.0,27.0
138146,2014,blitz,open,,112,Hj Azahari Md Aliuddin,BRU,2147.0,6.5,,aliuddin azahari hj md,,,
138146,2014,blitz,open,,113,Saeed Ishaq,UAE,2242.0,6.0,,ishaq saeed,1993.0,2290.0,21.0
138146,2014,blitz,open,,114,Saleh Nagueb,UAE,2140.0,6.0,,nagueb saleh,1969.0,2179.0,45.0
138146,2014,blitz,open,,115,Byambaa Zulzaga,MGL,2302.0,5.0,,byambaa zulzaga,1974.0,2172.0,40.0
138146,2014,blitz,open,,116,Ehlvest Jaan,USA,2512.0,0.0,,ehlvest jaan,1962.0,2534.0,52.0
190460,2015,rapid,open,,1,Carlsen Magnus,NOR,2847.0,11.5,2917.0,carlsen magnus,1990.0,2823.0,25.0
190460,2015,rapid,open,,2,Nepomniachtchi Ian,RUS,2789.0,10.5,2849.0,ian nepomniachtchi,1990.0,2719.0,25.0
190460,2015,rapid,open,,3,Radjabov Teimour,AZE,2741.0,10.5,2822.0,radjabov teimour,1987.0,2689.0,28.0
190460,2015,rapid,open,,4,Dominguez Perez Leinier,CUB,2749.0,10.5,2813.0,dominguez leinier perez,1983.0,2732.0,32.0
190460,2015,rapid,open,,5,Bocharov Dmitry,RUS,2577.0,10.0,2819.0,bocharov dmitry,1982.0,2510.0,33.0
190460,2015,rapid,open,,6,Kramnik Vladimir,RUS,2798.0,10.0,2813.0,kramnik vladimir,1975.0,2753.0,40.0
190460,2015,rapid,open,,7,Onischuk Vladimir,UKR,2692.0,10.0,2809.0,onischuk vladimir,,,
190460,2015,rapid,open,,8,Ivanchuk Vassily,UKR,2835.0,10.0,2804.0,ivanchuk vassily,,,
190460,2015,rapid,open,,9,Kovalenko Igor,LAT,2687.0,10.0,2800.0,igor kovalenko,1988.0,2642.0,27.0
190460,2015,rapid,open,,10,Mamedyarov Shakhriyar,AZE,2784.0,10.0,2791.0,mamedyarov shakhriyar,1985.0,2720.0,30.0
190460,2015,rapid,open,,11,Vachier-Lagrave Maxime,FRA,2756.0,10.0,2792.0,maxime vachier-lagrave,1990.0,2718.0,25.0
190460,2015,rapid,open,,12,Inarkiev Ernesto,RUS,2733.0,10.0,2767.0,ernesto inarkiev,1985.0,2637.0,30.0
190460,2015,rapid,open,,13,Khismatullin Denis,RUS,2574.0,9.5,2805.0,denis khismatullin,1984.0,2493.0,31.0
190460,2015,rapid,open,,14,Kasimdzhanov Rustam,UZB,2619.0,9.5,2803.0,kasimdzhanov rustam,1979.0,2665.0,36.0
190460,2015,rapid,open,,15,Malakhov Vladimir,RUS,2662.0,9.5,2811.0,malakhov vladimir,1980.0,2597.0,35.0
190460,2015,rapid,open,,16,Kryvoruchko Yuriy,UKR,2694.0,9.5,2804.0,kryvoruchko yuriy,1986.0,2614.0,29.0
190460,2015,rapid,open,,17,Korobov Anton,UKR,2664.0,9.5,2781.0,anton korobov,1985.0,2610.0,30.0
190460,2015,rapid,open,,18,Zhigalko Sergei,BLR,2698.0,9.5,2782.0,sergei zhigalko,1989.0,2572.0,26.0
190460,2015,rapid,open,,19,Karjakin Sergey,RUS,2805.0,9.5,2767.0,karjakin sergey,1990.0,2750.0,25.0
190460,2015,rapid,open,,20,Salem A.R. Saleh,UAE,2631.0,9.5,2748.0,a.r. saleh salem,1993.0,2616.0,22.0
190460,2015,rapid,open,,21,Fedoseev Vladimir,RUS,2681.0,9.5,2752.0,fedoseev vladimir,1995.0,2691.0,20.0
190460,2015,rapid,open,,22,Wojtaszek Radoslaw,POL,2711.0,9.5,2746.0,radoslaw wojtaszek,1987.0,2658.0,28.0
190460,2015,rapid,open,,23,Navara David,CZE,2673.0,9.5,2740.0,david navara,1985.0,2606.0,30.0
190460,2015,rapid,open,,24,Guseinov Gadir,AZE,2705.0,9.5,2736.0,gadir guseinov,1986.0,2636.0,29.0
190460,2015,rapid,open,,25,Anand Viswanathan,IND,2800.0,9.5,2737.0,anand viswanathan,1969.0,2739.0,46.0
190460,2015,rapid,open,,26,Vidit Santosh Gujrathi,IND,2534.0,9.0,2803.0,gujrathi santosh vidit,1994.0,2697.0,21.0
190460,2015,rapid,open,,27,Bogdanovich Stanislav,UKR,2619.0,9.0,2730.0,bogdanovich stanislav,,,
190460,2015,rapid,open,,28,Adhiban Baskaran,IND,2590.0,9.0,2717.0,adhiban baskaran,,,
190460,2015,rapid,open,,29,Riazantsev Alexander,RUS,2716.0,9.0,2718.0,alexander riazantsev,1985.0,2590.0,30.0
190460,2015,rapid,open,,30,Khairullin Ildar,RUS,2662.0,9.0,2712.0,ildar khairullin,1990.0,2615.0,25.0
190460,2015,rapid,open,,31,Gelfand Boris,ISR,2751.0,9.0,2716.0,boris gelfand,1968.0,2641.0,47.0
190460,2015,rapid,open,,32,Grischuk Alexander,RUS,2846.0,9.0,2710.0,alexander grischuk,1983.0,2628.0,32.0
190460,2015,rapid,open,,33,Matlakov Maxim,RUS,2705.0,9.0,2706.0,matlakov maxim,1991.0,2596.0,24.0
190460,2015,rapid,open,,34,Svidler Peter,RUS,2735.0,9.0,2704.0,peter svidler,1976.0,2682.0,39.0
190460,2015,rapid,open,,35,Akopian Vladimir,ARM,2684.0,9.0,2694.0,akopian vladimir,1971.0,2562.0,44.0
190460,2015,rapid,open,,36,Rublevsky Sergei,RUS,2757.0,9.0,2683.0,rublevsky sergei,1974.0,2637.0,41.0
190460,2015,rapid,open,,37,Moiseenko Alexander,UKR,2692.0,9.0,2650.0,alexander moiseenko,1980.0,2569.0,35.0
190460,2015,rapid,open,,38,Ponkratov Pavel,RUS,2629.0,8.5,2747.0,pavel ponkratov,1988.0,2540.0,27.0
190460,2015,rapid,open,,39,Motylev Alexander,RUS,2627.0,8.5,2719.0,alexander motylev,1979.0,2547.0,36.0
190460,2015,rapid,open,,40,Perunovic Milos,SRB,2617.0,8.5,2706.0,milos perunovic,1984.0,2500.0,31.0
190460,2015,rapid,open,,41,Swiercz Dariusz,POL,2612.0,8.5,2689.0,dariusz swiercz,1994.0,2579.0,21.0
190460,2015,rapid,open,,42,Tomashevsky Evgeny,RUS,2731.0,8.5,2697.0,evgeny tomashevsky,1987.0,2681.0,28.0
190460,2015,rapid,open,,43,Aronian Levon,ARM,2830.0,8.5,2688.0,aronian levon,1982.0,2725.0,33.0
190460,2015,rapid,open,,44,Savchenko Boris,RUS,2696.0,8.5,2684.0,boris savchenko,1986.0,2466.0,29.0
190460,2015,rapid,open,,45,Antipov Mikhail Al.,RUS,2590.0,8.5,2670.0,al. antipov mikhail,1997.0,2628.0,18.0
190460,2015,rapid,open,,46,Meier Georg,GER,2686.0,8.5,2670.0,georg meier,1987.0,2612.0,28.0
190460,2015,rapid,open,,47,Andreikin Dmitry,RUS,2720.0,8.5,2698.0,andreikin dmitry,1990.0,2714.0,25.0
190460,2015,rapid,open,,48,Zhang Zhong,SGP,2547.0,8.5,2635.0,zhang zhong,1978.0,2561.0,37.0
190460,2015,rapid,open,,49,Vitiugov Nikita,RUS,2672.0,8.5,2628.0,nikita vitiugov,1987.0,2666.0,28.0
190460,2015,rapid,open,,50,Dubov Daniil,RUS,2667.0,8.0,2745.0,daniil dubov,1996.0,2654.0,19.0
190460,2015,rapid,open,,51,Socko Bartosz,POL,2639.0,8.0,2720.0,bartosz socko,1978.0,2554.0,37.0
190460,2015,rapid,open,,52,Mamedov Rauf,AZE,2667.0,8.0,2711.0,mamedov rauf,1988.0,2631.0,27.0
190460,2015,rapid,open,,53,Kravtsiv Martyn,UKR,2525.0,8.0,2698.0,kravtsiv martyn,1990.0,2598.0,25.0
190460,2015,rapid,open,,54,Safarli Eltaj,AZE,2643.0,8.0,2679.0,eltaj safarli,1992.0,2616.0,23.0
190460,2015,rapid,open,,55,Onischuk Alexander,USA,2662.0,8.0,2685.0,alexander onischuk,1975.0,2639.0,40.0
190460,2015,rapid,open,,56,Petrosian Tigran L.,ARM,2639.0,8.0,2681.0,l. petrosian tigran,1984.0,2522.0,31.0
190460,2015,rapid,open,,57,Agdestein Simen,NOR,2594.0,8.0,2661.0,agdestein simen,1967.0,2508.0,48.0
190460,2015,rapid,open,,58,Duda Jan-Krzysztof,POL,2560.0,8.0,2665.0,duda jan-krzysztof,1998.0,2743.0,17.0
190460,2015,rapid,open,,59,Sasikiran Krishnan,IND,2631.0,8.0,2653.0,krishnan sasikiran,1981.0,2520.0,34.0
190460,2015,rapid,open,,60,Bartel Mateusz,POL,2670.0,8.0,2655.0,bartel mateusz,1985.0,2549.0,30.0
190460,2015,rapid,open,,61,Seirawan Yasser,USA,2641.0,8.0,2651.0,seirawan yasser,1960.0,2620.0,55.0
190460,2015,rapid,open,,62,Bacrot Etienne,FRA,2733.0,8.0,2646.0,bacrot etienne,1983.0,2620.0,32.0
190460,2015,rapid,open,,63,Nguyen Ngoc Truong Son,VIE,2743.0,8.0,2641.0,ngoc nguyen son truong,1990.0,2600.0,25.0
190460,2015,rapid,open,,64,Leko Peter,HUN,2747.0,8.0,2641.0,leko peter,1979.0,2676.0,36.0
190460,2015,rapid,open,,65,Hansen Eric,CAN,2592.0,8.0,2604.0,eric hansen,1992.0,2609.0,23.0
190460,2015,rapid,open,,66,Volokitin Andrei,UKR,2671.0,8.0,2615.0,andrei volokitin,1986.0,2618.0,29.0
190460,2015,rapid,open,,67,Lagno Kateryna,RUS,2582.0,8.0,2608.0,kateryna lagno,1989.0,2506.0,26.0
190460,2015,rapid,open,,68,Dreev Aleksey,RUS,2706.0,8.0,2605.0,aleksey dreev,1969.0,2577.0,46.0
190460,2015,rapid,open,,69,Vovk Yuri,UKR,2572.0,8.0,2606.0,vovk yuri,1988.0,2530.0,27.0
190460,2015,rapid,open,,70,Ragger Markus,AUT,2711.0,8.0,2610.0,markus ragger,1988.0,2573.0,27.0
190460,2015,rapid,open,,71,Eljanov Pavel,UKR,2714.0,8.0,2597.0,eljanov pavel,1983.0,2664.0,32.0
190460,2015,rapid,open,,72,Bindrich Falko,GER,2594.0,8.0,2572.0,bindrich falko,1990.0,2584.0,25.0
190460,2015,rapid,open,,73,Bluebaum Matthias,GER,2543.0,8.0,2568.0,bluebaum matthias,1997.0,2662.0,18.0
190460,2015,rapid,open,,74,Ghaem Maghami Ehsan,IRI,2591.0,8.0,2570.0,ehsan ghaem maghami,1982.0,2442.0,33.0
190460,2015,rapid,open,,75,Gajewski Grzegorz,POL,2661.0,8.0,2551.0,gajewski grzegorz,1985.0,2547.0,30.0
190460,2015,rapid,open,,76,Mikhalevski Victor,ISR,2523.0,7.5,2625.0,mikhalevski victor,1972.0,2469.0,43.0
190460,2015,rapid,open,,77,Bachmann Axel,PAR,2639.0,7.5,2599.0,axel bachmann,1989.0,2587.0,26.0
190460,2015,rapid,open,,78,Vallejo Pons Francisco,ESP,2683.0,7.5,2619.0,francisco pons vallejo,1982.0,2644.0,33.0
190460,2015,rapid,open,,79,Grigoriants Sergey,RUS,2595.0,7.5,2598.0,grigoriants sergey,1983.0,2546.0,32.0
190460,2015,rapid,open,,80,Bruzon Batista Lazaro,CUB,2682.0,7.5,2617.0,batista bruzon lazaro,1982.0,2555.0,33.0
190460,2015,rapid,open,,81,Jumabayev Rinat,KAZ,2575.0,7.5,2605.0,jumabayev rinat,1989.0,2564.0,26.0
190460,2015,rapid,open,,82,Ponomariov Ruslan,UKR,2720.0,7.5,2600.0,ponomariov ruslan,1983.0,2632.0,32.0
190460,2015,rapid,open,,83,Belov Vladimir,RUS,2614.0,7.5,2569.0,belov vladimir,1984.0,2598.0,31.0
190460,2015,rapid,open,,84,Agrest Evgenij,SWE,2563.0,7.5,2563.0,agrest evgenij,1966.0,2553.0,49.0
190460,2015,rapid,open,,85,Iturrizaga Bonelli Eduardo,VEN,2700.0,7.5,2564.0,bonelli eduardo iturrizaga,1989.0,2595.0,26.0
190460,2015,rapid,open,,86,Sethuraman S.P.,IND,2502.0,7.5,2556.0,s.p. sethuraman,1993.0,2550.0,22.0
190460,2015,rapid,open,,87,Ivanisevic Ivan,SRB,2653.0,7.5,2561.0,ivan ivanisevic,1977.0,2510.0,38.0
190460,2015,rapid,open,,88,Borisek Jure,SLO,2582.0,7.5,2543.0,borisek jure,1986.0,2558.0,29.0
190460,2015,rapid,open,,89,Hjartarson Johann,ISL,2529.0,7.5,2535.0,hjartarson johann,1963.0,2461.0,52.0
190460,2015,rapid,open,,90,Alekseev Evgeny,RUS,2698.0,7.5,2549.0,alekseev evgeny,1985.0,2500.0,30.0
190460,2015,rapid,open,,91,Huzman Alexander,ISR,2585.0,7.0,2638.0,alexander huzman,1962.0,2478.0,53.0
190460,2015,rapid,open,,92,Nikolic Predrag,BIH,2606.0,7.0,2623.0,nikolic predrag,1960.0,2551.0,55.0
190460,2015,rapid,open,,93,Kovalev Vladislav,BLR,2649.0,7.0,2622.0,kovalev vladislav,1994.0,2565.0,21.0
190460,2015,rapid,open,,94,Zvjaginsev Vadim,RUS,2658.0,7.0,2601.0,vadim zvjaginsev,1976.0,2522.0,39.0
190460,2015,rapid,open,,95,Anton Guijarro David,ESP,2576.0,7.0,2591.0,anton david guijarro,1995.0,2632.0,20.0
190460,2015,rapid,open,,96,Ganguly Surya Shekhar,IND,2633.0,7.0,2588.0,ganguly shekhar surya,1983.0,2562.0,32.0
190460,2015,rapid,open,,97,Svane Rasmus,GER,2505.0,7.0,2573.0,rasmus svane,1997.0,2610.0,18.0
190460,2015,rapid,open,,98,Romanov Evgeny,RUS,2569.0,7.0,2580.0,evgeny romanov,1988.0,2560.0,27.0
190460,2015,rapid,open,,99,Almasi Zoltan,HUN,2700.0,7.0,2569.0,almasi zoltan,1976.0,2677.0,39.0
190460,2015,rapid,open,,100,Bologan Viktor,MDA,2623.0,7.0,2552.0,bologan viktor,,,
190460,2015,rapid,open,,101,Ehlvest Jaan,USA,2520.0,7.0,2547.0,ehlvest jaan,1962.0,2534.0,53.0
190460,2015,rapid,open,,102,Krnan Tomas,CAN,2449.0,7.0,2506.0,krnan tomas,1988.0,2427.0,27.0
190460,2015,rapid,open,,103,Olafsson Helgi,ISL,2542.0,7.0,2502.0,helgi olafsson,1956.0,2447.0,59.0
190460,2015,rapid,open,,104,Hasangatin Ramil,RUS,2478.0,7.0,2482.0,hasangatin ramil,1972.0,2428.0,43.0
190460,2015,rapid,open,,105,Van Wely Loek,NED,2639.0,7.0,2500.0,loek van wely,1972.0,2643.0,43.0
190460,2015,rapid,open,,106,Cuenca Jimenez Jose Fernando,ESP,2463.0,7.0,2459.0,cuenca fernando jimenez jose,1987.0,2471.0,28.0
190460,2015,rapid,open,,107,Carlstedt Jonathan,GER,2305.0,7.0,2446.0,carlstedt jonathan,1990.0,2436.0,25.0
190460,2015,rapid,open,,108,Dlugy Maxim,USA,2535.0,6.5,2580.0,dlugy maxim,1966.0,2496.0,49.0
190460,2015,rapid,open,,109,Shchekachev Andrei,FRA,2552.0,6.5,2578.0,andrei shchekachev,1972.0,2449.0,43.0
190460,2015,rapid,open,,110,Kunin Vitaly,GER,2501.0,6.5,2571.0,kunin vitaly,1983.0,2520.0,32.0
190460,2015,rapid,open,,111,Bezold Michael,GER,2509.0,6.5,2557.0,bezold michael,1972.0,2469.0,43.0
190460,2015,rapid,open,,112,Hausrath Daniel,GER,2499.0,6.5,2547.0,daniel hausrath,1976.0,2446.0,39.0
190460,2015,rapid,open,,113,Wagner Dennis,GER,2459.0,6.5,2517.0,dennis wagner,1997.0,2580.0,18.0
190460,2015,rapid,open,,114,Hirneise Tobias,GER,2453.0,6.5,2534.0,hirneise tobias,1989.0,2452.0,26.0
190460,2015,rapid,open,,115,Tari Aryan,NOR,2506.0,6.5,2514.0,aryan tari,1999.0,2647.0,16.0
190460,2015,rapid,open,,116,Maze Sebastien,FRA,2581.0,6.5,2495.0,maze sebastien,1984.0,2482.0,31.0
190460,2015,rapid,open,,117,Morozevich Alexander,RUS,2717.0,6.5,2522.0,alexander morozevich,1977.0,2654.0,38.0
190460,2015,rapid,open,,118,Al-Sayed Mohammed,QAT,2518.0,6.5,2492.0,al-sayed mohammed,1981.0,2484.0,34.0
190460,2015,rapid,open,,119,Milanovic Danilo,SRB,2545.0,6.5,2481.0,danilo milanovic,1974.0,2345.0,41.0
190460,2015,rapid,open,,120,Handke Florian,GER,2530.0,6.5,2489.0,florian handke,,,
190460,2015,rapid,open,,121,Naumann Alexander,GER,2543.0,6.5,2492.0,alexander naumann,1979.0,2489.0,36.0
190460,2015,rapid,open,,122,Seel Christian Dr.,GER,2474.0,6.5,2372.0,christian dr. seel,1983.0,2474.0,32.0
190460,2015,rapid,open,,123,Shabalov Alexander,USA,2519.0,6.0,2484.0,alexander shabalov,1967.0,2421.0,48.0
190460,2015,rapid,open,,124,Ladva Ottomar,EST,2466.0,6.0,2472.0,ladva ottomar,1997.0,2513.0,18.0
190460,2015,rapid,open,,125,Piorun Kacper,POL,2528.0,6.0,2476.0,kacper piorun,1991.0,2532.0,24.0
190460,2015,rapid,open,,126,Stefansson Hannes,ISL,2510.0,6.0,2487.0,hannes stefansson,1972.0,2425.0,43.0
190460,2015,rapid,open,,127,Guliyev Namig,AZE,2581.0,6.0,2478.0,guliyev namig,1974.0,2444.0,41.0
190460,2015,rapid,open,,128,Munoz Pantoja Miguel,ESP,2513.0,6.0,2453.0,miguel munoz pantoja,,,
190460,2015,rapid,open,,129,Schneider Ilja,GER,2493.0,6.0,2433.0,ilja schneider,1984.0,2450.0,31.0
190460,2015,rapid,open,,130,Papin Vasily,RUS,2521.0,6.0,2433.0,papin vasily,1988.0,2477.0,27.0
190460,2015,rapid,open,,131,Valdes Romero Leonardo,CRC,2377.0,6.0,2445.0,leonardo romero valdes,1975.0,2305.0,40.0
190460,2015,rapid,open,,132,Polzin Rainer,GER,2416.0,6.0,2424.0,polzin rainer,1971.0,2378.0,44.0
190460,2015,rapid,open,,133,Meister Jakob,GER,2437.0,6.0,2424.0,jakob meister,1955.0,2383.0,60.0
190460,2015,rapid,open,,134,Godena Michele,ITA,2536.0,6.0,2425.0,godena michele,1967.0,2460.0,48.0
190460,2015,rapid,open,,135,Abel Dennes,GER,2441.0,6.0,2401.0,abel dennes,1989.0,2367.0,26.0
190460,2015,rapid,open,,136,Choukri Adel,MAR,2267.0,6.0,2393.0,adel choukri,1991.0,2303.0,24.0
190460,2015,rapid,open,,137,Rasmussen Allan Stig,DEN,2551.0,6.0,2389.0,allan rasmussen stig,1983.0,2475.0,32.0
190460,2015,rapid,open,,138,Stern Rene,GER,2539.0,5.5,2482.0,rene stern,1972.0,2499.0,43.0
190460,2015,rapid,open,,139,Przybylski Wojciech,POL,2409.0,5.5,2466.0,przybylski wojciech,1985.0,2350.0,30.0
190460,2015,rapid,open,,140,Pavlovic Milos,SRB,2544.0,5.5,2395.0,milos pavlovic,1964.0,2404.0,51.0
190460,2015,rapid,open,,141,Carow Johannes,GER,2430.0,5.5,2374.0,carow johannes,,,
190460,2015,rapid,open,,142,Ben Artzi Ido,ISR,2245.0,5.5,2376.0,artzi ben ido,1994.0,2359.0,21.0
190460,2015,rapid,open,,143,Sanal Vahap,TUR,2469.0,5.5,2320.0,sanal vahap,1998.0,2544.0,17.0
190460,2015,rapid,open,,144,Breutigam Martin,GER,2380.0,5.0,2394.0,breutigam martin,1965.0,2345.0,50.0
190460,2015,rapid,open,,145,Carstensen Jacob,DEN,2335.0,5.0,2377.0,carstensen jacob,1977.0,2301.0,38.0
190460,2015,rapid,open,,146,Berend Elvira,LUX,2327.0,5.0,2364.0,berend elvira,1965.0,2255.0,50.0
190460,2015,rapid,open,,147,Richter Michael,GER,2513.0,5.0,2312.0,michael richter,1978.0,2384.0,37.0
190460,2015,rapid,open,,148,Gutov Andrey,RUS,2443.0,5.0,2293.0,andrey gutov,1978.0,2395.0,37.0
190460,2015,rapid,open,,149,Cordeiro Marco Aurelio Zaror,BRA,2201.0,5.0,2267.0,aurelio cordeiro marco zaror,1971.0,2081.0,44.0
190460,2015,rapid,open,,150,Camacho Collados Jose,KOR,2338.0,5.0,2257.0,camacho collados jose,1988.0,2358.0,27.0
190460,2015,rapid,open,,151,Bruedigam Martin,GER,2379.0,4.5,2366.0,bruedigam martin,1987.0,2370.0,28.0
190460,2015,rapid,open,,152,Lagunow Raphael,GER,2164.0,4.5,2268.0,lagunow raphael,2000.0,2422.0,15.0
190460,2015,rapid,open,,153,Petursson Margeir,ISL,2454.0,4.5,2206.0,margeir petursson,1960.0,2386.0,55.0
190460,2015,rapid,open,,154,Thiede Lars,GER,2446.0,4.5,2204.0,lars thiede,1970.0,2353.0,45.0
190460,2015,rapid,open,,155,Thornton Giovanni Antonio,NZL,2121.0,4.0,2246.0,antonio giovanni thornton,,,
190460,2015,rapid,open,,156,Osmanodja Filiz,GER,2206.0,4.0,2163.0,filiz osmanodja,1996.0,2256.0,19.0
190460,2015,rapid,open,,157,Hilverda Alexander,GER,2384.0,3.5,2138.0,alexander hilverda,1987.0,2196.0,28.0
190460,2015,rapid,open,,158,Zepeda Lorena,ESA,2095.0,3.0,2100.0,lorena zepeda,1984.0,2049.0,31.0
190790,2015,blitz,open,,1,Grischuk Alexander,RUS,2814.0,15.5,2876.0,alexander grischuk,1983.0,2628.0,32.0
190790,2015,blitz,open,,2,Vachier-Lagrave Maxime,FRA,2854.0,15.0,2877.0,maxime vachier-lagrave,1990.0,2718.0,25.0
190790,2015,blitz,open,,3,Kramnik Vladimir,RUS,2763.0,15.0,2856.0,kramnik vladimir,1975.0,2753.0,40.0
190790,2015,blitz,open,,4,Ivanchuk Vassily,UKR,2789.0,14.5,2827.0,ivanchuk vassily,,,
190790,2015,blitz,open,,5,Nepomniachtchi Ian,RUS,2831.0,14.5,2775.0,ian nepomniachtchi,1990.0,2719.0,25.0
190790,2015,blitz,open,,6,Carlsen Magnus,NOR,2914.0,14.0,2837.0,carlsen magnus,1990.0,2823.0,25.0
190790,2015,blitz,open,,7,Svidler Peter,RUS,2726.0,14.0,2810.0,peter svidler,1976.0,2682.0,39.0
190790,2015,blitz,open,,8,Navara David,CZE,2806.0,14.0,2767.0,david navara,1985.0,2606.0,30.0
190790,2015,blitz,open,,9,Vovk Yuri,UKR,2566.0,13.5,2827.0,vovk yuri,1988.0,2530.0,27.0
190790,2015,blitz,open,,10,Kasimdzhanov Rustam,UZB,2641.0,13.5,2810.0,kasimdzhanov rustam,1979.0,2665.0,36.0
190790,2015,blitz,open,,11,Aronian Levon,ARM,2817.0,13.5,2805.0,aronian levon,1982.0,2725.0,33.0
190790,2015,blitz,open,,12,Gelfand Boris,ISR,2743.0,13.5,2795.0,boris gelfand,1968.0,2641.0,47.0
190790,2015,blitz,open,,13,Dominguez Perez Leinier,CUB,2717.0,13.5,2781.0,dominguez leinier perez,1983.0,2732.0,32.0
190790,2015,blitz,open,,14,Mamedov Rauf,AZE,2777.0,13.5,2757.0,mamedov rauf,1988.0,2631.0,27.0
190790,2015,blitz,open,,15,Mamedyarov Shakhriyar,AZE,2749.0,13.5,2744.0,mamedyarov shakhriyar,1985.0,2720.0,30.0
190790,2015,blitz,open,,16,Ponkratov Pavel,RUS,2666.0,13.5,2694.0,pavel ponkratov,1988.0,2540.0,27.0
190790,2015,blitz,open,,17,Karjakin Sergey,RUS,2759.0,13.0,2800.0,karjakin sergey,1990.0,2750.0,25.0
190790,2015,blitz,open,,18,Vitiugov Nikita,RUS,2655.0,13.0,2774.0,nikita vitiugov,1987.0,2666.0,28.0
190790,2015,blitz,open,,19,Tomashevsky Evgeny,RUS,2694.0,13.0,2761.0,evgeny tomashevsky,1987.0,2681.0,28.0
190790,2015,blitz,open,,20,Korobov Anton,UKR,2705.0,13.0,2744.0,anton korobov,1985.0,2610.0,30.0
190790,2015,blitz,open,,21,Andreikin Dmitry,RUS,2781.0,13.0,2734.0,andreikin dmitry,1990.0,2714.0,25.0
190790,2015,blitz,open,,22,Anand Viswanathan,IND,2791.0,13.0,2739.0,anand viswanathan,1969.0,2739.0,46.0
190790,2015,blitz,open,,23,Fressinet Laurent,FRA,2699.0,13.0,2727.0,fressinet laurent,1981.0,2610.0,34.0
190790,2015,blitz,open,,24,Fedoseev Vladimir,RUS,2765.0,13.0,2728.0,fedoseev vladimir,1995.0,2691.0,20.0
190790,2015,blitz,open,,25,Alekseev Evgeny,RUS,2729.0,13.0,2717.0,alekseev evgeny,1985.0,2500.0,30.0
190790,2015,blitz,open,,26,Malakhov Vladimir,RUS,2707.0,13.0,2679.0,malakhov vladimir,1980.0,2597.0,35.0
190790,2015,blitz,open,,27,Petrosian Tigran L.,ARM,2630.0,12.5,2798.0,l. petrosian tigran,1984.0,2522.0,31.0
190790,2015,blitz,open,,28,Radjabov Teimour,AZE,2808.0,12.5,2794.0,radjabov teimour,1987.0,2689.0,28.0
190790,2015,blitz,open,,29,Gajewski Grzegorz,POL,2520.0,12.5,2773.0,gajewski grzegorz,1985.0,2547.0,30.0
190790,2015,blitz,open,,30,Swiercz Dariusz,POL,2555.0,12.5,2718.0,dariusz swiercz,1994.0,2579.0,21.0
190790,2015,blitz,open,,31,Melkumyan Hrant,ARM,2701.0,12.5,2728.0,hrant melkumyan,1989.0,2636.0,26.0
190790,2015,blitz,open,,32,Onischuk Vladimir,UKR,2743.0,12.5,2717.0,onischuk vladimir,,,
190790,2015,blitz,open,,33,Jones Gawain C B,ENG,2690.0,12.5,2712.0,b c gawain jones,,,
190790,2015,blitz,open,,34,Dreev Aleksey,RUS,2741.0,12.5,2707.0,aleksey dreev,1969.0,2577.0,46.0
190790,2015,blitz,open,,35,Ponomariov Ruslan,UKR,2770.0,12.5,2696.0,ponomariov ruslan,1983.0,2632.0,32.0
190790,2015,blitz,open,,36,Iturrizaga Bonelli Eduardo,VEN,2700.0,12.5,2697.0,bonelli eduardo iturrizaga,1989.0,2595.0,26.0
190790,2015,blitz,open,,37,Kovalenko Igor,LAT,2684.0,12.5,2684.0,igor kovalenko,1988.0,2642.0,27.0
190790,2015,blitz,open,,38,Munoz Pantoja Miguel,ESP,2621.0,12.5,2653.0,miguel munoz pantoja,,,
190790,2015,blitz,open,,39,Socko Bartosz,POL,2616.0,12.0,2774.0,bartosz socko,1978.0,2554.0,37.0
190790,2015,blitz,open,,40,Dubov Daniil,RUS,2642.0,12.0,2763.0,daniil dubov,1996.0,2654.0,19.0
190790,2015,blitz,open,,41,Kravtsiv Martyn,UKR,2640.0,12.0,2756.0,kravtsiv martyn,1990.0,2598.0,25.0
190790,2015,blitz,open,,42,Perunovic Milos,SRB,2623.0,12.0,2737.0,milos perunovic,1984.0,2500.0,31.0
190790,2015,blitz,open,,43,Khairullin Ildar,RUS,2599.0,12.0,2709.0,ildar khairullin,1990.0,2615.0,25.0
190790,2015,blitz,open,,44,Safarli Eltaj,AZE,2633.0,12.0,2706.0,eltaj safarli,1992.0,2616.0,23.0
190790,2015,blitz,open,,45,Ivanisevic Ivan,SRB,2615.0,12.0,2688.0,ivan ivanisevic,1977.0,2510.0,38.0
